,OBVOD,CKAND,VSTRANA,JMENO,PRIJMENI,TITULPRED,TITULZA,VEK,POVOLANI,BYDLISTEN,BYDLISTEK,PSTRANA,NSTRANA,PLATNOST,HLASY_K1,PROC_K1,URIZ_PR_K1,ZVOLEN_K1,LOS_K1,HLASY_K2,PROC_K2,URIZ_PR_K2,ZVOLEN_K2,LOS_K2,POHLAVI,NAZEV_VS
149,60,1,138,Jiří,Zlatuška,prof. RNDr.,CSc.,51,profesor Masarykovy univerzity,Brno,3,99,138,0,9063,19.24,19.24530705852374,0,0,0,0.0,0.0,0,0,,"""Liberální reformní strana"""
150,60,2,53,Petr,Duchoň,RNDr.,,52,poslanec Evropského parlamentu,Brno,3,53,53,0,13552,28.77,28.77771171324216,2,0,15622,41.79,41.79799331103678,0,0,,Občanská demokratická strana
151,60,3,47,Daniel,Borecký,RNDr.,CSc.,55,vysokoškolský učitel,Brno,3,47,47,0,4077,8.65,8.65752144737959,0,0,0,0.0,0.0,0,0,,Komunistická strana Čech a Moravy
152,60,4,7,Miloš,Janeček,prof. MUDr.,CSc.,57,lékař,Česká,582921,7,7,0,16240,34.48,34.48568759024887,2,0,21753,58.2,58.20200668896321,1,0,,Česká strana sociálně demokratická
153,60,5,129,Eliška,Kovářová,Mgr.,,64,místostarostka,Brno,3,129,129,0,964,2.04,2.04705682493841,0,0,0,0.0,0.0,0,0,,SNK Evropští demokraté
154,60,6,1,Zdeněk,Kolíbal,prof. Ing.,CSc.,66,vysokoškolský profesor,Brno,3,1,1,0,3196,6.78,6.7867153656672,0,0,0,0.0,0.0,0,0,,Křesťan.a demokrat.unie-Českosl.strana lidová
155,63,1,80,Vlasta,Jančárová,JUDr.,,51,právník,Teplice nad Bečvou,519031,99,80,0,2278,6.28,6.28171189058018,0,0,0,0.0,0.0,0,0,,Nezávislí kandidáti
156,63,2,47,Josef,Nekl,RSDr.,,55,asistent poslance,Přerov,511382,47,47,0,6365,17.55,17.55184204720935,0,0,0,0.0,0.0,0,0,,Komunistická strana Čech a Moravy
157,63,3,40,Vladimír,Hučín,,,56,administrativní pracovník,Přerov,511382,99,40,0,3753,10.34,10.34910655195234,0,0,0,0.0,0.0,0,0,,Klub angažovaných nestraníků
158,63,4,7,Jiří,Lajtoch,Ing.,,54,primátor města Přerova,Přerov,511382,7,7,0,11811,32.56,32.56949040370615,2,0,18030,61.06,61.0627561215159,1,0,,Česká strana sociálně demokratická
159,63,5,1,Jiří,Bakalík,Ing.,,47,tajemník magistrátu,Přerov,511382,1,1,0,3630,10.0,10.00992720052945,0,0,0,0.0,0.0,0,0,,Křesťan.a demokrat.unie-Českosl.strana lidová
160,63,6,5,Roman,Haken,,,46,ředitel Centra pro kom.práci,Přerov,511382,99,5,0,1021,2.81,2.81546437238032,0,0,0,0.0,0.0,0,0,,Strana zelených
161,63,7,53,Eduard,Sohlich,MUDr.,MBA,52,ředitel nemocnice,Dřevohostice,513229,53,53,0,7406,20.42,20.42245753364217,2,0,11497,38.93,38.93724387848409,0,0,,Občanská demokratická strana
162,66,1,5,Stanislav,Pavlík,Ing.,Ph.D.,41,lesnický ekonom,Šternberk,505188,5,5,0,1757,4.66,4.66827855567659,0,0,0,0.0,0.0,0,0,,Strana zelených
163,66,2,7,Karel,Korytář,Ing.,,59,elektroinženýr,Uničov,505587,7,7,0,14109,37.48,37.48704732045593,2,0,20439,68.28,68.28934179752756,1,0,,Česká strana sociálně demokratická
164,66,3,47,Jiří,Černý,MUDr.,,53,lékař,Zábřeh,541354,99,47,0,6444,17.12,17.12144963732497,0,0,0,0.0,0.0,0,0,,Komunistická strana Čech a Moravy
165,66,4,88,Jana,Hamplová,Mgr.,,43,advokátka,Mohelnice,540471,88,88,0,2893,7.68,7.6865850094322,0,0,0,0.0,0.0,0,0,,NEZÁVISLÍ
166,66,5,172,Ctirad,Lolek,PhDr.,,60,starosta města,Loštice,540196,99,172,0,2653,7.04,7.0489146318782,0,0,0,0.0,0.0,0,0,,NEZÁVISLÍ DEMOKRATÉ
167,66,6,155,Jan,Rytíř,JUDr.,,40,právník,Velký Týnec,505650,99,155,0,1051,2.79,2.79246486170523,0,0,0,0.0,0.0,0,0,,SDŽ - Strana důstojného života
168,66,7,53,Vítězslav,Vavroušek,MUDr.,MBA,52,lékař,Šternberk,505188,53,53,0,8730,23.19,23.19525998352684,2,0,9491,31.71,31.71065820247243,0,0,,Občanská demokratická strana
169,69,1,172,Libor,Tobola,Ing.,,57,ekonom,Staříč,552569,99,172,0,2773,6.26,6.26850826231435,0,0,0,0.0,0.0,0,0,,NEZÁVISLÍ DEMOKRATÉ
170,69,2,53,František,Kopecký,Ing.,,54,senátor,Fryčovice,598135,53,53,0,9891,22.35,22.35911115129868,2,0,10816,31.77,31.7743830787309,0,0,,Občanská demokratická strana
171,69,3,47,Svatomír,Recman,Ing.,,55,systémový inženýr,Frýdek-Místek,598003,47,47,0,7154,16.17,16.17198272938942,0,0,0,0.0,0.0,0,0,,Komunistická strana Čech a Moravy
172,69,4,7,Eva,Richtrová,Ing.,,60,primátorka,Frýdek-Místek,598003,7,7,0,18519,41.86,41.8631462350521,2,0,23224,68.22,68.2256169212691,1,0,,Česká strana sociálně demokratická
173,69,5,1,Petr,Hartmann,Ing.,,47,ředitel zdravotn. zařízení,Frýdek-Místek,598003,1,1,0,5900,13.33,13.33725162194543,0,0,0,0.0,0.0,0,0,,Křesťan.a demokrat.unie-Českosl.strana lidová
