,OBVOD,CKAND,VSTRANA,JMENO,PRIJMENI,TITULPRED,TITULZA,VEK,POVOLANI,BYDLISTEN,BYDLISTEK,PSTRANA,NSTRANA,PLATNOST,HLASY_K1,PROC_K1,URIZ_PR_K1,ZVOLEN_K1,LOS_K1,HLASY_K2,PROC_K2,URIZ_PR_K2,ZVOLEN_K2,LOS_K2,POHLAVI,NAZEV_VS
19,5,11,144,Josef,Suchý,,,40,podnikatel,Klášterec nad Ohří,563129,144,144,0,388,1.4,1.40213934663197,0,0,0,0.0,0.0,0,0,,Věci veřejné
20,5,12,53,Jiří,Binter,MUDr.,,58,lékař,Chomutov,562971,53,53,0,2108,7.61,7.6178086152067,0,0,0,0.0,0.0,0,0,,Občanská demokratická strana
21,8,1,716,Rostislav,Senjuk,JUDr.Ing.,,49,"právník,ekonom",Plzeň,2,716,716,0,1941,5.47,5.47578074308121,0,0,0,0.0,0.0,0,0,,Strana soukromníků České republiky
22,8,2,659,Jaroslav,Lobkowicz,Ing.,,70,zemědělec,Plzeň,2,721,721,0,4619,13.03,13.03072192287076,0,0,0,0.0,0.0,0,0,,"Koalice ""STAN"" a TOP 09"
23,8,3,53,Luděk,Sefzig,MUDr.,,55,lékař,Rokycany,559717,53,53,0,7549,21.29,21.29658363190114,0,0,0,0.0,0.0,0,0,,Občanská demokratická strana
24,8,4,7,Milada,Emmerová,Doc.MUDr.,CSc.,67,lékařka,Plzeň,2,7,7,0,9746,27.49,27.49456935706829,2,0,8399,54.79,54.79514613778705,1,0,,Česká strana sociálně demokratická
25,8,5,47,Jiří,Valenta,PhDr.Ing.Mgr.etMgr.,,46,pedagogický pracovník,Plzeň,2,47,47,0,8830,24.91,24.91042965554207,2,0,6929,45.2,45.20485386221294,0,0,,Komunistická strana Čech a Moravy
26,8,6,764,Jiří,Janoušek,Ing.,,49,lesní inženýr,Měcholupy,539716,764,764,0,723,2.03,2.0396648517505,0,0,0,0.0,0.0,0,0,,Národní socialisté - levice 21. století
27,8,7,129,Stanislav,Rampas,Ing.,,58,technik,Ejpovice,559792,129,129,0,2039,5.75,5.75224983778599,0,0,0,0.0,0.0,0,0,,SNK Evropští demokraté
28,11,1,53,Rudolf,Salvetr,Mgr.,,48,starosta města Klatovy,Klatovy,555771,53,53,0,7521,22.1,22.10628416906707,2,0,11391,48.43,48.43318168289468,0,0,,Občanská demokratická strana
29,11,2,724,Jiřina,Rippelová,JUDr.,,53,senátorka Parlamentu ČR,Sušice,557153,99,724,0,5984,17.58,17.58861912879901,0,0,0,0.0,0.0,0,0,,Strana Práv Občanů ZEMANOVCI
30,11,3,7,Jan,Látka,,,58,poslanec Parlamentu ČR,Domažlice,553425,7,7,0,8640,25.39,25.39533243195579,2,0,12128,51.56,51.56681831710531,1,0,,Česká strana sociálně demokratická
31,11,4,47,Jan,Rejfek,RSDr.,,59,starosta městyse Dešenice,Dešenice,556041,47,47,0,6176,18.15,18.15295984950914,0,0,0,0.0,0.0,0,0,,Komunistická strana Čech a Moravy
32,11,5,764,Ivan,Šterzl,prof. MUDr.,CSc.,58,"univerzitní profesor, lékař",Praha,1,764,764,0,744,2.18,2.18682029275174,0,0,0,0.0,0.0,0,0,,Národní socialisté - levice 21. století
33,11,6,659,Michal,Janek,MUDr.,,63,oční lékař,Klatovy,555771,721,721,0,4957,14.56,14.56998412791723,0,0,0,0.0,0.0,0,0,,"Koalice ""STAN"" a TOP 09"
34,14,1,7,Ivana,Stráská,Mgr.,,60,náměstkyně hejtmana,Milevsko,549576,7,7,0,7158,17.42,17.42750712146665,0,0,0,0.0,0.0,0,0,,Česká strana sociálně demokratická
35,14,2,1,Jaromír,Talíř,Ing.,,61,vysokoškolský učitel,České Budějovice,544256,1,1,0,2956,7.19,7.19694203004406,0,0,0,0.0,0.0,0,0,,Křesťan.a demokrat.unie-Českosl.strana lidová
36,14,3,93,Miroslav,Holler,,,65,starobní důchodce,České Budějovice,544256,93,93,0,945,2.3,2.30078153531517,0,0,0,0.0,0.0,0,0,,Komunistická strana Československa
37,14,4,47,Alena,Nohavová,,,52,učitelka mateřské školy,Třeboň,547336,47,47,0,6226,15.15,15.15837654907116,0,0,0,0.0,0.0,0,0,,Komunistická strana Čech a Moravy
38,14,5,759,Marie,Paukejová,Ing.,,57,sociálně právní poradkyně,České Budějovice,544256,759,759,0,1188,2.89,2.89241107296764,0,0,0,0.0,0.0,0,0,,SUVERENITA - Blok Jany Bobošíkové
39,14,6,53,Jan,Zahradník,RNDr.,,63,vysokoškolský pedagog,České Budějovice,544256,53,53,0,12357,30.08,30.08545759988313,2,0,9408,45.0,45.00789360378892,0,0,,Občanská demokratická strana
40,14,7,596,Jiří,Šesták,Mgr.,,55,"ředitel Jč. divadla, pedagog",České Budějovice,544256,753,166,0,9412,22.91,22.91529715384802,2,0,11495,54.99,54.99210639621107,1,0,,"Koalice STAN a ""HOPB"""
41,14,8,724,Jindřich,Goetz,akad. arch.,,73,rektor FAMO Písek,Žďár,598861,724,724,0,831,2.02,2.02322693740413,0,0,0,0.0,0.0,0,0,,Strana Práv Občanů ZEMANOVCI
42,17,1,714,Miloslav,Bednář,Prof.,,63,vysokoškolský učitel,Praha,1,714,714,0,1821,6.9,6.90164866401364,0,0,0,0.0,0.0,0,0,,Strana svobodných občanů
43,17,2,137,Silvia,Weiszová,,,45,OSVČ,Praha,1,137,137,0,671,2.54,2.54311161644873,0,0,0,0.0,0.0,0,0,,Suverenita-Strana zdravého rozumu
44,17,3,144,Vít,Olmer,,,70,režisér,Praha,1,99,144,0,1118,4.23,4.23725601667614,0,0,0,0.0,0.0,0,0,,Věci veřejné
45,17,4,7,František,Adámek,Bc.,,57,pedagog,Praha,1,7,7,0,4574,17.33,17.33560735266249,2,0,7841,38.7,38.70760724687762,0,0,,Česká strana sociálně demokratická
46,17,5,303,Ivan,Gabal,,,61,"sociolog, řed. společnosti GAC",Praha,1,99,1,0,3710,14.06,14.0610195186659,0,0,0,0.0,0.0,0,0,,"Koalice KDU-ČSL, SZ"
47,17,6,659,Jaroslav,Vondráček,Dr. iur. et JUDr.,Ph.D.,59,právník-advokát a ext.pedag.UK,Praha,1,99,721,0,3205,12.14,12.14705324995262,0,0,0,0.0,0.0,0,0,,"Koalice ""STAN"" a TOP 09"
48,17,7,744,Valentin,Papazian,Ing.,,43,interní auditor,Častrov,547719,99,744,0,407,1.54,1.54254311161644,0,0,0,0.0,0.0,0,0,,Pražané za svá práva
49,17,8,53,Tomáš,Grulich,PhDr.,,61,"Senátor PČR, historik",Praha,1,53,53,0,5284,20.02,20.02653022550691,2,0,12416,61.29,61.29239275312237,1,0,,Občanská demokratická strana
50,17,9,47,Petr,Šimůnek,,,47,1.místopředseda ÚV KSČM,Praha,1,47,47,0,3781,14.33,14.33011180595035,0,0,0,0.0,0.0,0,0,,Komunistická strana Čech a Moravy
51,17,10,143,Karel,Kasal,,,62,zaklad. Radia BEAT a patriot,Praha,1,99,143,0,1814,6.87,6.87511843850672,0,0,0,0.0,0.0,0,0,,Spojení demokraté - Sdružení nezávislých
52,20,1,659,Ladislav,Kunert,,,53,uvolněný zastupitel,Praha,1,721,721,0,2438,8.54,8.54509130419543,0,0,0,0.0,0.0,0,0,,"Koalice ""STAN"" a TOP 09"
53,20,2,47,Karel,Skoupil,,,59,manager,Praha,1,47,47,0,3196,11.2,11.20185061862535,0,0,0,0.0,0.0,0,0,,Komunistická strana Čech a Moravy
54,20,3,7,Eva,Syková,prof. MUDr.,DrSc. FCMA,68,vědkyně a lékařka,Praha,1,99,7,0,7055,24.72,24.72748939749745,2,0,12243,52.5,52.5022513829924,1,0,,Česká strana sociálně demokratická
55,20,4,714,Jan,Nádvorník,,,63,podnikatel,Praha,1,99,714,0,1241,4.34,4.3496547614875,0,0,0,0.0,0.0,0,0,,Strana svobodných občanů
56,20,5,764,Jaromír,Novotný,Ing.,,65,diplomat ve výslužbě,Praha,1,99,764,0,168,0.58,0.58883319897655,0,0,0,0.0,0.0,0,0,,Národní socialisté - levice 21. století
57,20,6,744,Karel,Kolář,,,67,důchodce,Praha,1,99,744,0,386,1.35,1.35291437383898,0,0,0,0.0,0.0,0,0,,Pražané za svá práva
58,20,7,303,Petr,Štěpánek,Mgr.,CSc.,47,"VŠ ped., přírodovědec,zast.P4",Praha,1,5,5,0,6492,22.75,22.75419718902246,0,0,0,0.0,0.0,0,0,,"Koalice KDU-ČSL, SZ"
59,20,8,53,Tomáš,Töpfer,,,61,"řed.divadla,herec,divad.pedag.",Praha,1,99,53,0,6756,23.67,23.6795065016999,2,0,11076,47.49,47.49774861700759,0,0,,Občanská demokratická strana
60,20,9,137,Miloslav,Kramný,MUDr.,,54,lékař,Praha,1,99,137,0,799,2.8,2.80046265465633,0,0,0,0.0,0.0,0,0,,Suverenita-Strana zdravého rozumu
61,23,1,24,Ariana,Shametiová,Mgr.,,53,učitelka FJ,Praha,1,24,24,0,412,1.38,1.3832466006379,0,0,0,0.0,0.0,0,0,,Konzervativní strana
62,23,2,768,Petr,Binder,Bc.,,41,podnikatel,Praha,1,768,768,0,1468,4.92,4.92865536343797,0,0,0,0.0,0.0,0,0,,ANO 2011
63,23,3,764,Bohdan,Babinec,MUDr.,CSc.,68,lékař,Praha,1,764,764,0,193,0.64,0.6479771697163,0,0,0,0.0,0.0,0,0,,Národní socialisté - levice 21. století
64,23,4,53,Daniela,Filipiová,Ing. arch.,,55,"Senátorka, architekt",Praha,1,53,53,0,6468,21.71,21.71562867215041,2,0,19284,62.42,62.42797021689867,1,0,,Občanská demokratická strana
65,23,5,181,Miroslav,Koranda,Mgr.,,58,ředitel školy,Praha,1,99,181,0,1857,6.23,6.23468188685579,0,0,0,0.0,0.0,0,0,,Nestraníci
66,23,6,659,Viliam,Buchert,Mgr.,,52,novinář,Praha,1,99,721,0,3340,11.21,11.2136981702199,0,0,0,0.0,0.0,0,0,,"Koalice ""STAN"" a TOP 09"
67,23,7,144,Lenka,Procházková,,,61,spisovatelka,Praha,1,99,144,0,1508,5.06,5.06295114990767,0,0,0,0.0,0.0,0,0,,Věci veřejné
68,23,8,716,Marek,Merhaut,PhDr. Mgr.,MBA,47,vedoucí katedry VŠH-Praha,Praha,1,716,716,0,597,2.0,2.00436461306026,0,0,0,0.0,0.0,0,0,,Strana soukromníků České republiky
69,23,9,744,Dagmar,Jungová,Bc.,,51,ekonom,Praha,1,744,744,0,693,2.32,2.32667450058754,0,0,0,0.0,0.0,0,0,,Pražané za svá práva
70,23,10,2,Jan,Zenkl,,,49,OSVČ,Praha,1,99,2,0,311,1.04,1.04414973980191,0,0,0,0.0,0.0,0,0,,Česká strana národně sociální
71,23,11,699,Martin,Potůček,prof. PhDr.,CSc. MSc.,64,"VŠ pedagog, anal.,progn.,publ.",Praha,1,99,7,0,6370,21.38,21.38660399529964,0,0,0,0.0,0.0,0,0,,"Koalice KDU-ČSL, SZ, ČSSD"
72,23,12,47,Jiří,Dolejš,Ing.,,51,poslanec PSP ČR,Praha,1,47,47,0,6568,22.05,22.05136813832466,2,0,11606,37.57,37.57202978310132,0,0,,Komunistická strana Čech a Moravy
73,26,1,595,Libor,Michálek,Mgr.,MPA,43,finanční analytik,Chýně,539309,99,720,0,5520,24.31,24.31503832261474,2,0,11807,74.39,74.39354798059352,1,0,,"Koalice KDU-ČSL, SZ, Piráti"
74,26,2,55,Václav,Srb,,,54,"vinárník, průvodce a tlumočník",Praha,1,55,55,0,319,1.4,1.4051625407453,0,0,0,0.0,0.0,0,0,,"Koruna Česká (monarch.str.Čech, Moravy a Slezska)"
75,26,3,140,Jiří,Hrdina,,,60,kavárník,Praha,1,140,140,0,434,1.91,1.91172583913311,0,0,0,0.0,0.0,0,0,,Balbínova poetická strana
76,26,4,764,Vladimír,Dbalý,MUDr.,MBA,53,lékař,Praha,1,764,764,0,158,0.69,0.69597392300237,0,0,0,0.0,0.0,0,0,,Národní socialisté - levice 21. století
77,26,5,24,Martin,Rejman,,,72,předseda Konzervativní strany,Praha,1,24,24,0,108,0.47,0.47572901065985,0,0,0,0.0,0.0,0,0,,Konzervativní strana
78,26,6,768,Milan,Hulík,JUDr.,Ph.D.,66,advokát,Praha,1,99,768,0,791,3.48,3.48427451325874,0,0,0,0.0,0.0,0,0,,ANO 2011
79,26,7,744,Karel,Berka,Ing.,,72,poradce,Praha,1,744,744,0,250,1.1,1.10122456171262,0,0,0,0.0,0.0,0,0,,Pražané za svá práva
80,26,8,53,Milena,Kozumplíková,,,65,mineralog,Praha,1,53,53,0,3317,14.61,14.6110474848031,0,0,0,0.0,0.0,0,0,,Občanská demokratická strana
81,26,9,714,Jiří,Payne,RNDr.,,56,jaderný fyzik,Praha,1,714,714,0,1518,6.68,6.68663553871905,0,0,0,0.0,0.0,0,0,,Strana svobodných občanů
82,26,10,47,Pavel,Ambrož,,,54,ČSSZ dávkové oddělení,Praha,1,47,47,0,2350,10.35,10.35151088009866,0,0,0,0.0,0.0,0,0,,Komunistická strana Čech a Moravy
83,26,11,659,Zdeněk,Zavřel,prof. Ing. arch.,,68,"architekt, děkan FA ČVUT",Zdislava,564541,99,721,0,3335,14.69,14.69033565324641,0,0,0,0.0,0.0,0,0,,"Koalice ""STAN"" a TOP 09"
84,26,12,129,Olga,Sedláčková,Mgr.,MBA,49,"ekonom,projekt.manaž.,kom.pol.",Praha,1,129,129,0,556,2.44,2.44912342524887,0,0,0,0.0,0.0,0,0,,SNK Evropští demokraté
85,26,13,7,Stanislav,Křeček,JUDr.,,74,"poslanec PS PČR, advokát",Praha,1,7,7,0,4046,17.82,17.82221830675711,2,0,4064,25.6,25.60645201940646,0,0,,Česká strana sociálně demokratická
86,29,1,764,Jiří,Šlégr,,,41,"poslanec, sportovec",Litvínov,567256,764,764,0,2173,5.65,5.65811743262596,0,0,0,0.0,0.0,0,0,,Národní socialisté - levice 21. století
87,29,2,704,Ivan,Přikryl,JUDr.,,63,právník,Praha,1,704,704,0,1798,4.68,4.68168207264679,0,0,0,0.0,0.0,0,0,,Severočeši.cz
88,29,3,714,Richard,Hartmann,Dr. Ing.,,43,elektrotechnický inženýr,Vědomice,565831,714,714,0,2903,7.55,7.55891160005207,0,0,0,0.0,0.0,0,0,,Strana svobodných občanů
89,29,4,599,Vladimír,Říha,MUDr.,,63,ved. odboru evrop. fondů FN Mo,Praha,1,1,1,0,1391,3.62,3.62192422861606,0,0,0,0.0,0.0,0,0,,"Koalice KDU-ČSL, SZ, HNHRM"
90,29,5,759,František,Malý,Ing.,,58,manažer,Litoměřice,564567,759,759,0,660,1.71,1.71852623356333,0,0,0,0.0,0.0,0,0,,SUVERENITA - Blok Jany Bobošíkové
91,29,6,659,Stanislav,Berkovec,Mgr.,,56,novinář,Slaný,532819,99,721,0,3980,10.36,10.36323395391225,0,0,0,0.0,0.0,0,0,,"Koalice ""STAN"" a TOP 09"
92,29,7,53,Alexandr,Vondra,RNDr.,,51,"senátor, ministr obrany",Praha,1,53,53,0,6718,17.49,17.49251399557349,0,0,0,0.0,0.0,0,0,,Občanská demokratická strana
93,29,8,47,Jitka,Sachetová,,,58,zemědělská podnikatelka,Polepy,565431,47,47,0,9422,24.53,24.53326389792995,2,0,9447,47.43,47.43898764688159,0,0,,Komunistická strana Čech a Moravy
94,29,9,144,Tomáš,Jarolím,,,43,před.nez.obč.sdr. a vyd.Č.exp.,Teplice,567442,144,144,0,765,1.99,1.9919281343575,0,0,0,0.0,0.0,0,0,,Věci veřejné
95,29,10,7,Hassan,Mezian,MUDr.,,65,lékař,Litoměřice,564567,7,7,0,8595,22.37,22.37989845072256,2,0,10467,52.56,52.5610123531184,1,0,,Česká strana sociálně demokratická
96,32,1,1,Alenka,Antošová,,,65,zastupitelka obce Proboštov,Proboštov,567787,1,1,0,888,2.85,2.85815443046123,0,0,0,0.0,0.0,0,0,,Křesťan.a demokrat.unie-Českosl.strana lidová
97,32,2,579,Jiří,Řehák,Mgr.,,44,středoškolský učitel,Teplice,567442,99,747,0,3487,11.22,11.22340596736296,0,0,0,0.0,0.0,0,0,,"Koalice SZ, HNHRM, B10"
98,32,3,704,Petr,Pípal,Ing.,,53,starosta,Dubí,567507,704,704,0,4880,15.7,15.70697479803019,0,0,0,0.0,0.0,0,0,,Severočeši.cz
99,32,4,7,Jiří,Vorálek,JUDr.,,57,OSVČ,Louny,565971,99,7,0,2529,8.13,8.13994657053654,0,0,0,0.0,0.0,0,0,,Česká strana sociálně demokratická
100,32,5,764,Štěpán,Knézel,Mgr.,,62,advokát,Teplice,567442,99,764,0,708,2.27,2.27879880266503,0,0,0,0.0,0.0,0,0,,Národní socialisté - levice 21. století
101,32,6,53,Jaroslav,Kubera,,,65,"primátor, senátor",Teplice,567442,53,53,0,12582,40.49,40.49695838295406,2,0,13130,66.84,66.84315023163467,1,0,,Občanská demokratická strana
102,32,7,716,Jaromír,Tasáry,,,50,živnostník,Lom,567264,716,716,0,240,0.77,0.77247417039492,0,0,0,0.0,0.0,0,0,,Strana soukromníků České republiky
103,32,8,47,Jaroslav,Dubský,Ing.,,62,místostarosta města Krupka,Krupka,567639,47,47,0,5755,18.52,18.52328687759503,2,0,6513,33.15,33.15684976836532,0,0,,Komunistická strana Čech a Moravy
104,35,1,1,Michael,Vraný,MUDr.,,59,lékař,Jablonec nad Nisou,563510,1,1,0,4308,11.47,11.47270306258322,0,0,0,0.0,0.0,0,0,,Křesťan.a demokrat.unie-Českosl.strana lidová
105,35,2,724,Miroslav,Matěcha,Mgr.,,68,středoškolský učitel,Jablonec nad Nisou,563510,724,724,0,919,2.44,2.44740346205059,0,0,0,0.0,0.0,0,0,,Strana Práv Občanů ZEMANOVCI
106,35,3,80,Josef,Hausmann,RNDr.,CSc.,59,"publicista, kand. do Senátu",Vysoké nad Jizerou,577693,99,80,0,3702,9.85,9.85885486018641,0,0,0,0.0,0.0,0,0,,Nezávislí kandidáti
107,35,4,188,Stanislav,Pěnička,Mgr.,,73,učitel,Semily,576964,99,188,0,1199,3.19,3.19307589880159,0,0,0,0.0,0.0,0,0,,SEMILÁCI
108,35,5,53,Jaroslav,Zeman,,,53,"starosta, ředitel DETOA Alb.",Albrechtice v Jizerských horách,563528,53,53,0,8043,21.41,21.41944074567243,2,0,14403,63.62,63.62030125005521,1,0,,Občanská demokratická strana
109,35,6,764,František,Vízek,PaedDr. Mgr.,,71,důchodce,Jablonec nad Nisou,563510,99,764,0,336,0.89,0.89480692410119,0,0,0,0.0,0.0,0,0,,Národní socialisté - levice 21. století
110,35,7,47,František,Pešek,Ing.,,66,důchodce,Jablonec nad Nisou,563510,47,47,0,4772,12.7,12.70838881491344,0,0,0,0.0,0.0,0,0,,Komunistická strana Čech a Moravy
111,35,8,780,Pavel,Žur,Mgr.,,46,ředitel Městského divadla,Jablonec nad Nisou,563510,780,780,0,4027,10.72,10.72436750998668,0,0,0,0.0,0.0,0,0,,Nová budoucnost pro Liberecký kraj
112,35,9,577,Soňa,Paukrtová,Mgr.,,62,senátorka a radní Jabl. n. N.,Jablonec nad Nisou,563510,99,166,0,4406,11.73,11.73368841544607,0,0,0,0.0,0.0,0,0,,"Koalice STAN, SLK, TOP 09"
113,35,10,7,Stanislav,Eichler,Mgr.,,52,hejtman Libereckého kraje,Český Dub,563960,7,7,0,5838,15.54,15.54727030625832,2,0,8236,36.37,36.37969874994478,0,0,,Česká strana sociálně demokratická
114,38,1,53,Adolf,Beznoska,Ing.,,50,"náměstek primátora, pedagog",Mladá Boleslav,535419,53,53,0,10338,25.43,25.43924405728628,2,0,11885,39.88,39.88121203986443,0,0,,Občanská demokratická strana
115,38,2,137,Jiří,Somberg,MUDr.,,51,chirurg,Kosmonosy,570826,99,137,0,2694,6.62,6.62926325114424,0,0,0,0.0,0.0,0,0,,Suverenita-Strana zdravého rozumu
116,38,3,47,Václav,Jakubec,,,65,starosta obce Luštěnice,Luštěnice,536270,47,47,0,5624,13.83,13.83926374329445,0,0,0,0.0,0.0,0,0,,Komunistická strana Čech a Moravy
117,38,4,768,František,Petrtýl,Ing.,,53,podnikatel,Mladá Boleslav,535419,99,768,0,3010,7.4,7.40686057384713,0,0,0,0.0,0.0,0,0,,ANO 2011
118,38,5,659,Karel,Stanner,,,63,fotbalový trenér,Turnov,577626,99,721,0,2470,6.07,6.07805502239283,0,0,0,0.0,0.0,0,0,,"Koalice ""STAN"" a TOP 09"
119,38,6,714,Jaroslav,Mitlener,MUDr.,,54,lékař,Němčice,536334,714,714,0,2309,5.68,5.68187410797775,0,0,0,0.0,0.0,0,0,,Strana svobodných občanů
120,38,7,764,Karel,Horák,JUDr. Mgr.,,45,OSVČ advokát,Praha,1,764,764,0,282,0.69,0.69393178798169,0,0,0,0.0,0.0,0,0,,Národní socialisté - levice 21. století
121,38,8,7,Jaromír,Jermář,PhDr.,,56,senátor,Klášter Hradiště nad Jizerou,536024,7,7,0,13100,32.23,32.23583837787292,2,0,17916,60.11,60.11878796013556,1,0,,Česká strana sociálně demokratická
122,38,9,123,Jan,Skácel,Mgr.,,78,organizační a ekonom. poradce,Praha,1,123,123,0,135,0.33,0.33220138786357,0,0,0,0.0,0.0,0,0,,České hnutí za národní jednotu
123,38,10,129,Zdeněk,Šverma,,,60,stavební technik,Josefův Důl,529613,129,129,0,676,1.66,1.66346769033909,0,0,0,0.0,0.0,0,0,,SNK Evropští demokraté
124,41,1,167,Aleš,Znamenáček,Bc.,,41,ředitel společnosti,Vranov,530921,99,167,0,2289,5.98,5.98181152981759,0,0,0,0.0,0.0,0,0,,Hnutí na podporu dobrov.hasičů a dal.dobrovolníků
125,41,2,7,Věra,Kisová,Mgr.,,61,OSVČ,Neveklov,530310,7,7,0,5127,13.39,13.39831704385093,0,0,0,0.0,0.0,0,0,,Česká strana sociálně demokratická
126,41,3,53,Karel,Šebek,,,61,senátor PČR,Neveklov,530310,53,53,0,7223,18.87,18.87576438613913,2,0,8096,44.94,44.9428222493616,0,0,,Občanská demokratická strana
127,41,4,714,Milan,Vodička,Ing.,CSc.,63,ekonomický soudní znalec,Říčany,538728,714,714,0,2306,6.02,6.02623739089531,0,0,0,0.0,0.0,0,0,,Strana svobodných občanů
128,41,5,144,Alice,Čečilová,MUDr.,,54,praktický lékař,Týnec nad Sázavou,530841,144,144,0,999,2.61,2.61067265980243,0,0,0,0.0,0.0,0,0,,Věci veřejné
129,41,6,720,Lenka,Matoušková,PhDr.,,51,ředitelka školy,Praha 9,500216,720,720,0,1572,4.1,4.10808550671614,0,0,0,0.0,0.0,0,0,,Česká pirátská strana
130,41,7,137,Petr,Hannig,Mgr.,,66,hudební skladatel a vydavatel,Praha-Kunratice,547042,137,137,0,1341,3.5,3.50441645324831,0,0,0,0.0,0.0,0,0,,Suverenita-Strana zdravého rozumu
131,41,8,47,Ivan,Cinka,Mgr.,,55,zástup.šéfredaktora Haló novin,Benešov,529303,47,47,0,5543,14.48,14.48544399728218,0,0,0,0.0,0.0,0,0,,Komunistická strana Čech a Moravy
132,41,9,768,Ivana,Dobešová,PaedDr.Bc.,,52,ředitelka školy,Votice,530905,99,768,0,2775,7.25,7.2518684994512,0,0,0,0.0,0.0,0,0,,ANO 2011
133,41,10,764,Alan,Babický,Ing.,MBA.,45,podnikatel,Průhonice,539571,764,764,0,218,0.56,0.5696963361731,0,0,0,0.0,0.0,0,0,,Národní socialisté - levice 21. století
134,41,11,80,Petr,Čuřík,Ing.,,44,starosta obce Sulice,Sulice,538833,99,80,0,2675,6.99,6.99053990487639,0,0,0,0.0,0.0,0,0,,Nezávislí kandidáti
